pl_name,pl_letter,hostname,gaia_id,disc_locale,ra,dec,pl_orbper,st_spectype,pl_rade,pl_masse,st_lum,sy_dist,sky_coord.ra,sky_coord.dec
OGLE-TR-132 b,Unknown,Unknown,Unknown,Ground,162.64409330000004,-61.9572476,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,162.64409330000004,-61.9572476
OGLE-TR-182 b,Unknown,Unknown,Unknown,Ground,167.3279228,-61.0952624,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,167.3279228,-61.0952624
OGLE-TR-211 b,Unknown,Unknown,Unknown,Ground,160.0598236,-62.4555353,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,160.0598236,-62.4555353
OGLE-TR-56 b,Unknown,Unknown,Unknown,Ground,269.14795509,-29.53922997,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,269.14795509,-29.53922997
OGLE2-TR-L9 b,Unknown,Unknown,Unknown,Ground,166.9798793,-61.1462496,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,166.9798793,-61.1462496
Oph 11 b,Unknown,Unknown,Unknown,Ground,245.604961,-24.0872219,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,245.604961,-24.0872219
PDS 70 b,Unknown,Unknown,Unknown,Ground,212.0421402,-41.3980405,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,212.0421402,-41.3980405
PDS 70 c,Unknown,Unknown,Unknown,Ground,212.0421402,-41.3980405,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,212.0421402,-41.3980405
PH1 b,Unknown,Unknown,Unknown,Ground,298.2150641,39.9550863,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,298.2150641,39.9550863
PH2 b,Unknown,Unknown,Unknown,Ground,289.7636212,51.962683,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,289.7636212,51.962683
POTS-1 b,Unknown,Unknown,Unknown,Ground,203.6087259,-66.5811639,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,203.6087259,-66.5811639
PSR B0329+54 b,Unknown,Unknown,Unknown,Ground,53.2472749,54.5791636,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,53.2472749,54.5791636
PSR B1257+12 b,Unknown,Unknown,Unknown,Ground,195.0149029,12.6823534,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,195.0149029,12.6823534
PSR B1257+12 c,Unknown,Unknown,Unknown,Ground,195.0149029,12.682353400000002,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,195.0149029,12.682353400000002
PSR B1257+12 d,Unknown,Unknown,Unknown,Ground,195.0149029,12.682353400000002,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,195.0149029,12.682353400000002
PSR B1620-26 b,Unknown,Unknown,Unknown,Ground,245.9092617,-26.5315944,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,245.9092617,-26.5315944
PSR J1719-1438 b,Unknown,Unknown,Unknown,Ground,259.7919708,-14.6336,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,259.7919708,-14.6336
PSR J2322-2650 b,Unknown,Unknown,Unknown,Ground,350.6443481,-26.8495331,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,350.6443481,-26.8495331
PZ Tel b,Unknown,Unknown,Unknown,Ground,283.2745823,-50.1808952,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,283.2745823,-50.1808952
Pr0201 b,Unknown,Unknown,Unknown,Ground,130.4324005,20.2268164,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,130.4324005,20.2268164
Pr0211 b,Unknown,Unknown,Unknown,Ground,130.547744,19.276957,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,130.547744,19.276957
Pr0211 c,Unknown,Unknown,Unknown,Ground,130.547744,19.276957,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,130.547744,19.276957
Proxima Cen b,Unknown,Unknown,Unknown,Ground,217.3934657,-62.6761821,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,217.3934657,-62.6761821
Qatar-1 b,Unknown,Unknown,Unknown,Ground,303.3818697,65.1623313,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,303.3818697,65.1623313
Qatar-10 b,Unknown,Unknown,Unknown,Ground,284.4439052,69.5708373,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,284.4439052,69.5708373
Qatar-2 b,Unknown,Unknown,Unknown,Ground,207.6554928,-6.8040714,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,207.6554928,-6.8040714
Qatar-3 b,Unknown,Unknown,Unknown,Ground,359.1519716,36.2129562,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,359.1519716,36.2129562
Qatar-4 b,Unknown,Unknown,Unknown,Ground,4.859275,44.027596499999994,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,4.859275,44.027596499999994
Qatar-5 b,Unknown,Unknown,Unknown,Ground,7.0539375,42.0613451,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,7.0539375,42.0613451
Qatar-6 b,Unknown,Unknown,Unknown,Ground,222.2100773,22.1526136,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,222.2100773,22.1526136
Qatar-7 b,Unknown,Unknown,Unknown,Ground,358.5151344,37.0218242,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,358.5151344,37.0218242
Qatar-8 b,Unknown,Unknown,Unknown,Ground,157.4123405,70.5270835,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,157.4123405,70.5270835
Qatar-9 b,Unknown,Unknown,Unknown,Ground,160.748095,60.9641194,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,160.748095,60.9641194
ROXs 12 b,Unknown,Unknown,Unknown,Ground,246.6167993,-25.446695,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,246.6167993,-25.446695
ROXs 42 B b,Unknown,Unknown,Unknown,Ground,247.8125493,-24.545576999999998,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,247.8125493,-24.545576999999998
RR Cae b,Unknown,Unknown,Unknown,Ground,65.2733756,-48.6542601,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,65.2733756,-48.6542601
Ross 128 b,Unknown,Unknown,Unknown,Ground,176.9376036,0.7992898,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,176.9376036,0.7992898
Ross 458 c,Unknown,Unknown,Unknown,Ground,195.1912147,12.3755996,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,195.1912147,12.3755996
Ross 508 b,Unknown,Unknown,Unknown,Ground,230.9613022,17.4605347,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,230.9613022,17.4605347
SPECULOOS-3 b,Unknown,Unknown,Unknown,Ground,312.3632611,33.6123832,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,312.3632611,33.6123832
SR 12 AB c,Unknown,Unknown,Unknown,Ground,246.8312363,-24.6946687,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,246.8312363,-24.6946687
SWEEPS-11 b,Unknown,Unknown,Unknown,Ground,269.7583333,-29.1981944,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,269.7583333,-29.1981944
SWEEPS-4 b,Unknown,Unknown,Unknown,Ground,269.7246667,-29.1890556,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,269.7246667,-29.1890556
TAP 26 b,Unknown,Unknown,Unknown,Ground,64.715445,17.3878826,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,64.715445,17.3878826
TCP J05074264+2447555 b,Unknown,Unknown,Unknown,Ground,76.92783285,24.798865225,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,76.92783285,24.798865225
TIC 139270665 b,Unknown,Unknown,Unknown,Ground,124.0338967,33.2914532,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,124.0338967,33.2914532
TIC 139270665 c,Unknown,Unknown,Unknown,Ground,124.0338967,33.2914532,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,124.0338967,33.2914532
TIC 172900988 b,Unknown,Unknown,Unknown,Ground,128.6616644,31.553979299999998,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,128.6616644,31.553979299999998
TIC 237913194 b,Unknown,Unknown,Unknown,Ground,22.4458116,-60.7399096,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,22.4458116,-60.7399096
TIC 241249530 b,Unknown,Unknown,Unknown,Ground,95.3088995,53.2950203,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,95.3088995,53.2950203
TIC 257060897 b,Unknown,Unknown,Unknown,Ground,227.5321527,72.7103128,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,227.5321527,72.7103128
TIC 279401253 b,Unknown,Unknown,Unknown,Ground,57.6572277,-15.0262251,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,57.6572277,-15.0262251
TIC 279401253 c,Unknown,Unknown,Unknown,Ground,57.6572277,-15.0262251,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,57.6572277,-15.0262251
TIC 365102760 b,Unknown,Unknown,Unknown,Ground,305.8398236,54.3943194,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,305.8398236,54.3943194
TIC 393818343 b,Unknown,Unknown,Unknown,Ground,310.2917002,3.6382967,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,310.2917002,3.6382967
TIC 46432937 b,Unknown,Unknown,Unknown,Ground,83.8689794,-14.5971909,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,83.8689794,-14.5971909
TIC 4672985 b,Unknown,Unknown,Unknown,Ground,38.4706782,-10.6573827,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,38.4706782,-10.6573827
TOI-1052 b,Unknown,Unknown,Unknown,Ground,337.5102738,-75.6465606,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,337.5102738,-75.6465606
TOI-1052 c,Unknown,Unknown,Unknown,Ground,337.5102738,-75.6465606,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,337.5102738,-75.6465606
TOI-1062 b,Unknown,Unknown,Unknown,Ground,38.1209678,-78.0236828,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,38.1209678,-78.0236828
TOI-1062 c,Unknown,Unknown,Unknown,Ground,38.1209678,-78.0236828,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,38.1209678,-78.0236828
TOI-1064 b,Unknown,Unknown,Unknown,Ground,296.0039349,-47.5620305,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,296.0039349,-47.5620305
TOI-1064 c,Unknown,Unknown,Unknown,Ground,296.0039349,-47.5620305,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,296.0039349,-47.5620305
TOI-1075 b,Unknown,Unknown,Unknown,Ground,309.9712091,-65.4496994,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,309.9712091,-65.4496994
TOI-1107 b,Unknown,Unknown,Unknown,Ground,155.6078632,-82.2188693,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,155.6078632,-82.2188693
TOI-1130 b,Unknown,Unknown,Unknown,Ground,286.3760037,-41.4376399,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.3760037,-41.4376399
TOI-1130 c,Unknown,Unknown,Unknown,Ground,286.3760037,-41.4376399,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,286.3760037,-41.4376399
TOI-1135 b,Unknown,Unknown,Unknown,Ground,193.3963704,85.1294952,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,193.3963704,85.1294952
TOI-1136 b,Unknown,Unknown,Unknown,Ground,192.18489809999997,64.8552755,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,192.18489809999997,64.8552755
TOI-1136 c,Unknown,Unknown,Unknown,Ground,192.1848981,64.8552755,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,192.1848981,64.8552755
TOI-1136 d,Unknown,Unknown,Unknown,Ground,192.1848981,64.8552755,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,192.1848981,64.8552755
TOI-1136 e,Unknown,Unknown,Unknown,Ground,192.1848981,64.8552755,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,192.1848981,64.8552755
TOI-1136 f,Unknown,Unknown,Unknown,Ground,192.1848981,64.8552755,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,192.1848981,64.8552755
TOI-1136 g,Unknown,Unknown,Unknown,Ground,192.18489809999997,64.8552755,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,192.18489809999997,64.8552755
TOI-1173 b,Unknown,Unknown,Unknown,Ground,197.6830975,70.7680117,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,197.6830975,70.7680117
TOI-1174 b,Unknown,Unknown,Unknown,Ground,209.2171751,68.6182106,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,209.2171751,68.6182106
TOI-1180 b,Unknown,Unknown,Unknown,Ground,214.5557741,82.1937642,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,214.5557741,82.1937642
TOI-1181 b,Unknown,Unknown,Unknown,Ground,297.2158166,64.3543506,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,297.2158166,64.3543506
TOI-1184 b,Unknown,Unknown,Unknown,Ground,272.2045196,60.6787845,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,272.2045196,60.6787845
TOI-1194 b,Unknown,Unknown,Unknown,Ground,167.8214811,69.9647749,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,167.8214811,69.9647749
TOI-1199 b,Unknown,Unknown,Unknown,Ground,166.8806581,61.3525723,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,166.8806581,61.3525723
TOI-1201 b,Unknown,Unknown,Unknown,Ground,42.2476999,-14.5372835,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,42.2476999,-14.5372835
TOI-122 b,Unknown,Unknown,Unknown,Ground,332.9482355,-58.946085000000004,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,332.9482355,-58.946085000000004
TOI-1221 b,Unknown,Unknown,Unknown,Ground,107.9210254,-65.5088568,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,107.9210254,-65.5088568
TOI-1224 b,Unknown,Unknown,Unknown,Ground,37.1978356,-80.8991053,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,37.1978356,-80.8991053
TOI-1224 c,Unknown,Unknown,Unknown,Ground,37.1978356,-80.8991053,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,37.1978356,-80.8991053
TOI-1227 b,Unknown,Unknown,Unknown,Ground,186.7673635,-72.4518501,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,186.7673635,-72.4518501
TOI-1231 b,Unknown,Unknown,Unknown,Ground,156.74726,-52.4678724,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,156.74726,-52.4678724
TOI-1235 b,Unknown,Unknown,Unknown,Ground,152.2182549,69.2766204,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,152.2182549,69.2766204
TOI-1244 b,Unknown,Unknown,Unknown,Ground,256.279559,69.519093,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,256.279559,69.519093
TOI-1246 b,Unknown,Unknown,Unknown,Ground,251.1158702,70.4299917,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,251.1158702,70.4299917
TOI-1246 c,Unknown,Unknown,Unknown,Ground,251.1158702,70.4299917,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,251.1158702,70.4299917
TOI-1246 d,Unknown,Unknown,Unknown,Ground,251.1158702,70.4299917,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,251.1158702,70.4299917
TOI-1246 e,Unknown,Unknown,Unknown,Ground,251.1158702,70.4299917,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,251.1158702,70.4299917
TOI-1248 b,Unknown,Unknown,Unknown,Ground,259.0235918,63.1056072,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,259.0235918,63.1056072
TOI-1249 b,Unknown,Unknown,Unknown,Ground,200.5615762,66.3085331,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,200.5615762,66.3085331
TOI-125 b,Unknown,Unknown,Unknown,Ground,23.5934253,-66.6763495,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,23.5934253,-66.6763495
TOI-125 c,Unknown,Unknown,Unknown,Ground,23.5934253,-66.6763495,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,23.5934253,-66.6763495
TOI-125 d,Unknown,Unknown,Unknown,Ground,23.5934253,-66.6763495,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,23.5934253,-66.6763495
TOI-1259 A b,Unknown,Unknown,Unknown,Ground,282.1001665,79.2564761,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,282.1001665,79.2564761
TOI-1260 b,Unknown,Unknown,Unknown,Ground,157.1440712,65.8541986,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,157.1440712,65.8541986
TOI-1260 c,Unknown,Unknown,Unknown,Ground,157.1440712,65.8541986,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,157.1440712,65.8541986
TOI-1260 d,Unknown,Unknown,Unknown,Ground,157.1440712,65.8541986,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,157.1440712,65.8541986
TOI-1266 b,Unknown,Unknown,Unknown,Ground,197.9965833,65.8336973,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,197.9965833,65.8336973
TOI-1266 c,Unknown,Unknown,Unknown,Ground,197.9965833,65.8336973,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,197.9965833,65.8336973
TOI-1268 b,Unknown,Unknown,Unknown,Ground,198.3885831,62.305379900000005,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,198.3885831,62.305379900000005
TOI-1269 b,Unknown,Unknown,Unknown,Ground,249.6966397,64.559181,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,249.6966397,64.559181
TOI-1272 b,Unknown,Unknown,Unknown,Ground,199.1962036,49.8610591,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,199.1962036,49.8610591
TOI-1272 c,Unknown,Unknown,Unknown,Ground,199.1962036,49.8610591,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,199.1962036,49.8610591
TOI-1273 b,Unknown,Unknown,Unknown,Ground,214.1208564,58.3902534,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,214.1208564,58.3902534
TOI-1278 b,Unknown,Unknown,Unknown,Ground,320.4784442,35.648625,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,320.4784442,35.648625
TOI-1279 b,Unknown,Unknown,Unknown,Ground,185.0628734,56.2014094,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,185.0628734,56.2014094
TOI-128.01,Unknown,Unknown,Unknown,Ground,79.5209381,-80.964384,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,79.5209381,-80.964384
TOI-1288 b,Unknown,Unknown,Unknown,Ground,313.1670294,65.6087833,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,313.1670294,65.6087833
TOI-1288 c,Unknown,Unknown,Unknown,Ground,313.1670294,65.6087833,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,313.1670294,65.6087833
TOI-1294 b,Unknown,Unknown,Unknown,Ground,223.0926408,70.4765573,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,223.0926408,70.4765573
TOI-1294 c,Unknown,Unknown,Unknown,Ground,223.0926408,70.4765573,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,223.0926408,70.4765573
TOI-1296 b,Unknown,Unknown,Unknown,Ground,256.7706392,70.2384806,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,256.7706392,70.2384806
TOI-1298 b,Unknown,Unknown,Unknown,Ground,241.3229012,70.1900397,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,241.3229012,70.1900397
TOI-132 b,Unknown,Unknown,Unknown,Ground,338.3996623,-43.436872,3.1606296,Unknown,5.724894179894178,2150.007277597172,-0.13825308641975315,,338.3996623,-43.436872
